"NOGA";"Canton";"1995 Q3";"1995 Q4";"1996 Q1";"1996 Q2";"1996 Q3";"1996 Q4";"1997 Q1";"1997 Q2";"1997 Q3";"1997 Q4";"1998 Q1";"1998 Q2";"1998 Q3";"1998 Q4";"1999 Q1";"1999 Q2";"1999 Q3";"1999 Q4";"2000 Q1";"2000 Q2";"2000 Q3";"2000 Q4";"2001 Q1";"2001 Q2";"2001 Q3";"2001 Q4";"2002 Q1";"2002 Q2";"2002 Q3";"2002 Q4";"2003 Q1";"2003 Q2";"2003 Q3";"2003 Q4";"2004 Q1";"2004 Q2";"2004 Q3";"2004 Q4";"2005 Q1";"2005 Q2";"2005 Q3";"2005 Q4";"2006 Q1";"2006 Q2";"2006 Q3";"2006 Q4";"2007 Q1";"2007 Q2";"2007 Q3";"2007 Q4";"2008 Q1";"2008 Q2";"2008 Q3";"2008 Q4";"2009 Q1";"2009 Q2";"2009 Q3";"2009 Q4";"2010 Q1";"2010 Q2";"2010 Q3";"2010 Q4";"2011 Q1";"2011 Q2";"2011 Q3";"2011 Q4";"2012 Q1";"2012 Q2";"2012 Q3";"2012 Q4";"2013 Q1";"2013 Q2";"2013 Q3";"2013 Q4";"2014 Q1";"2014 Q2";"2014 Q3";"2014 Q4";"2015 Q1";"2015 Q2";"2015 Q3";"2015 Q4";"2016 Q1";"2016 Q2";"2016 Q3";"2016 Q4";"2017 Q1";"2017 Q2";"2017 Q3";"2017 Q4";"2018 Q1";"2018 Q2";"2018 Q3";"2018 Q4";"2019 Q1";"2019 Q2";"2019 Q3";"2019 Q4";"2020 Q1";"2020 Q2";"2020 Q3";"2020 Q4";"2021 Q1";"2021 Q2";"2021 Q3"
"78";"TG";565.364052953157;707.638714582824;678.181516938625;802.325439936787;869.701168929881;820.861940489621;803.238817011875;954.188757227194;1031.39064946858;934.085166396419;909.954115046524;1084.16523582009;1164.06754469357;1047.30839230322;997.450474239751;1189.61288766526;1289.61666100386;1160.53161821001;1148.22244723557;1411.64740756932;1500.47760375401;1273.75484411681;1215.74469112431;1432.87930287494;1512.59395464152;1365.11795707482;1297.16069443711;1487.46182830469;1552.87415474022;1390.90073118645;1321.59859501626;1504.19579334435;1570.44796713507;1416.68350529808;1346.18586953517;1537.99293659137;1610.64837488148;1442.46627940971;1346.74521531593;1560.10220402251;1657.08774831123;1469.41330627904;1413.11864237625;1717.72157843101;1805.00067437077;1499.85309142145;1366.71772930211;1630.67520342822;1741.16162401597;1530.29287656387;1502.52878586127;1868.10794067132;1937.97750221508;1575;1409.59486845164;1632.0579702565;1730.09562868734;1593.70968742281;1511.27787204979;1828.53007350994;1933.3887910165;1619.16723480433;1506.71244308768;1819.65837342528;1915.63814818392;1650.7;1549.97241177961;1782.27757878103;1841.17484395749;1484.4;1351.65798268662;1705.12102625387;1882.44882340894;1618.4;1466.07491023668;1760.98352531485;1880.4539723664;1571.9;1405.86949327808;1737.82731414073;1784.93614492197;1599.8;1407.7565360151;1780.61482773266;1999.34563349631;1845.8;1685.19415073928;2021.73322518557;2107.01313916113;1860.5;1853.53260530204;2134.12325458623;2157.30907273519;1936.3;1918.84975784964;2127.70814748348;2325.0799859944;2114.6;1960.21387029864;1962.36475318518;2246.804547108;1952.81599059471;1925.85761540242;2502.30869681728;2481.9138902541
"79";"TG";229.78556366119;232.365102587411;235.506991158715;236.633335986893;240.203177648504;242.683258292297;245.558203010707;248.911784665079;252.567969422331;253.001413997182;255.402351329145;257.816217486317;262.549712243596;263.31956970207;265.841548214488;268.318214411006;271.927890608966;273.637725406949;276.269057897391;280.381039479282;283.450813379215;283.955881111833;285.374898702974;291.197348271349;290.617748066786;285.779857148907;281.125420140222;278.574305625809;273.236193979409;262.121294182563;257.664771928253;249.573869295293;244.384071034334;238.462731216214;233.191644750957;228.187725885661;222.503393999283;214.804168249862;208.210862091793;204.564687549214;201.371999216532;198.160897733804;198.672145582245;199.153572309176;203.005410304934;202.563504568629;203.48331224818;203.818849948439;206.564802949993;206.966111403458;209.030589397169;211.685423411316;217.894741032876;211.368718238278;209.217848331343;207.582181910649;206.054400216853;201.730426874191;197.445330146885;195.233461390648;193.944869977151;188.37316649677;185.654199273828;190.936971344329;196.783339084115;186.89999999999;189.151620248931;197.422972870334;205.665666118383;200.199999999991;199.565117994552;199.131849213096;201.166240126951;184.999999999984;183.477284960142;194.624083452923;202.934120816699;199.899999999997;206.942100111641;213.433146399323;218.860841114753;205.500000000003;201.077801847262;206.558511103679;206.502056944449;207.499999999997;213.647937141252;221.100981532442;239.29731528241;239.299999999999;237.196851405773;237.697511231572;237.755413090727;236.899999999998;237.389461369922;240.722481151675;244.761407124901;245.499999999997;245.411430340148;244.900812831474;243.740684483908;234.545543434142;233.311103799998;235.283791678451;238.467434811542
"80";"TG";17.2487901822351;18.6748585146818;20.1094075459063;21.4261966679361;22.9425538689795;24.3791318444682;25.8318593726968;27.3167343361296;28.8226692458988;30.0834051742519;31.4928986242083;32.904386807487;34.4945072773726;35.7876785040364;37.2039710692754;38.6189451219296;40.1236993328687;41.4919518338234;42.9504501888665;44.5166036405509;45.9806237842224;47.1962251636103;48.35926462734;49.7466122646818;50.4869962409995;50.5930519464005;50.0827448832849;49.4386475940927;48.4713575510993;47.0675390882089;46.2668126194816;45.2376627076403;44.4342286258321;43.5420262300143;42.6088814145768;41.6947985891313;40.8189390024853;40.0165133718185;39.7700056716464;40.2271007695825;41.4444702206746;43.9885986629405;49.3933256153217;56.0306096251337;63.4131237858627;70.4534784020028;77.05356144813;83.4290634130034;90.0708110640165;96.9183581410693;104.754533870526;112.57620588136;119.664644805955;123.383237880131;122.495443541251;119.300433480619;115.260864689195;111.250078737994;108.682217509072;107.056912846567;105.994660811508;105.036252567445;104.852523902679;105.775023886367;107.426658497308;109.100000000001;114.020987066252;120.15220941404;125.832414099292;128.599999999998;127.500247354151;124.583436159126;121.52151469117;118.099999999998;118.665895617189;122.340766083549;128.288859394295;137.400000000002;154.722828226529;173.017271513784;186.268039215785;184.800000000003;156.075224865246;116.529317268799;75.8993709796612;45.2999999999985;40.4134894852964;47.4986896054356;59.459767939632;68.200000000002;68.0688941960942;65.4544996284891;64.8089327843835;71.6999999999994;95.5233935618618;127.83164566781;163.866323485254;200.499999999998;200.427665104684;200.010643473363;199.06316594307;191.553488629514;190.545321026068;192.156416421709;194.756499713704
"81";"TG";813.657070560823;831.637490151594;848.600445751777;861.277901437638;884.249249537461;903.559168515079;923.352621202364;944.102190485583;965.540947361538;975.480846878654;992.772679187052;1010.25713868971;1035.96161958265;1047.4025252422;1065.3736410273;1083.06563105798;1104.65650531492;1119.32420360581;1136.89396017918;1159.93682345952;1179.75035250209;1191.24588196958;1207.55220605766;1242.59084446719;1259.8519131541;1269.73070071098;1291.63141803081;1328.09698887345;1358.092041526;1367.90494058598;1399.35293147382;1416.17267573564;1442.45259361586;1466.07918046085;1492.87423427776;1521.0227518392;1546.61533601134;1564.25342033567;1584.29374294666;1612.05003080617;1636.98710701244;1655.23262010272;1677.09702728494;1692.63266670134;1716.74396301532;1724.6266995462;1739.34418891301;1753.34914500381;1777.21071631948;1794.02077898971;1818.15557687289;1843.75355016929;1879.11115860219;1863.41485843319;1854.68379486879;1841.4806833051;1824.34036581676;1794.79620688225;1765.06659549164;1742.44546849825;1723.16892655371;1689.18845028247;1666.67961655601;1674.88315441955;1687.89947599652;1647.69999999986;1653.05937956732;1684.83175829921;1723.62971007771;1723.29999999985;1754.335410261;1792.19364147283;1838.25713868598;1811.90000000002;1822.15797947592;1869.22827988991;1903.12819952627;1897.99999999947;1934.79833227343;1974.66497234345;2015.51186877364;1994.49999999973;2012.12363528511;2065.65432106816;2093.95804160879;2113.5999999998;2129.83841504048;2139.48296778269;2185.12719613185;2172.89999999996;2172.78205116512;2191.73550271614;2212.13914641211;2226.39999999999;2235.37552976966;2249.88098715365;2265.42330306691;2269.39999999946;2268.58126278537;2263.861118695;2253.13690170125;2168.13709274673;2156.72594282524;2174.96145350287;2204.39102468917
"82";"TG";83.0304781164235;82.1824534161485;81.7847306050436;80.3924739737436;79.7811690736389;78.7903546150465;78.0050958404151;77.4420521293267;77.0045688997969;75.3982558139557;74.4610080515764;73.524253867389;73.4510873444035;72.0061570128554;71.1457734187952;70.2911578260576;69.8287017683175;68.6140582117615;67.6197460871528;67.13707937744;66.4275032067636;65.2219594106637;65.2836120314225;67.7001961414677;68.9141440076839;70.7214628773786;77.2966027860148;86.6300456206029;95.7565821054411;102.895773147492;111.70837480436;118.970441398422;127.177475729277;135.070083417612;143.128829896245;151.306746908426;159.401789424509;167.244393687724;176.704785072607;187.94537661342;200.30667595859;214.835520394688;236.19385466326;259.638477965228;284.972860115723;308.67709641219;331.815163879246;354.53638145411;378.430760775373;402.518672429694;429.838389823554;457.256685396608;483.071871599969;496.360248447218;491.509300728778;478.842455759434;463.226366169425;446.113540736733;430.518978111617;416.935114857512;405.689243230669;397.295947190019;400.360217033673;411.098248090638;425.376366718946;438.900000000007;467.606925400718;501.863875911311;535.116970137354;557.100000000003;563.177390361555;564.613121155267;570.729415307497;585.900000000005;647.302878835217;727.437786110781;806.600113669864;867.900000000018;893.461025325237;902.113685164283;901.924993585123;887.400000000003;862.521743857534;837.652863185862;814.233179252378;804.800000000013;833.296391467047;874.113268870776;916.96362369759;936.100000000014;906.29599403791;858.969451814593;806.109060014242;755.800000000017;719.961373936323;691.749959257671;669.378625752074;655.599999999999;655.363477519359;653.999889581735;650.901803452756;626.346469553666;623.049937479756;628.317938184903;636.819756669849
"84";"TG";2310.62385848853;2321.05745308036;2339.8193250822;2360.31816113438;2360.39412664701;2362.7918314511;2379.60060524198;2400.13411958457;2409.21476862535;2404.52620982185;2407.99826650273;2425.67965740989;2446.4538110552;2446.2605881926;2444.90208961041;2463.91160813885;2478.38329719846;2487.99496656335;2484.28594154375;2500.35412355839;2503.59042543814;2529.7293449341;2615.91905216812;2510.91886042869;2563.09783652969;2579.11937333717;2624.39022271301;2615.04040377194;2662.0505631454;2651.4763518372;2653.87011651549;2664.55515661854;2701.37618614724;2723.83333033724;2739.96630246729;2742.23551302957;2762.20481853913;2796.19030883728;2825.69708715956;2829.47323844546;2828.932545177;2854.42280865751;2863.56063301182;2808.65305800478;2835.60555422677;2870.28187243834;2931.28935905846;2964.58631335134;2941.91198466766;2886.14093621917;2947.00945638973;2943.82199826668;2932.48558796886;2902;2905.17842995507;2893.48560168677;2905.74653517528;2902.14320135923;2896.17994061464;2887.13297720271;2907.69880575183;2909.18084092783;2860.90175580654;2906.14718051234;2926.13906464252;2932;2935.56526815808;2955.83927076033;2983.85984440058;2972.90000000001;2976.33340518074;2993.49437335532;2975.13462706245;2975.4;2952.91055398797;2982.65998423111;3030.74258069825;3085.3;3062.66253569177;3068.37297708104;3086.10686625833;3093.5;3099.28188429914;3107.05049447587;3112.90732708553;3130.9;3116.75461098426;3146.02902788141;3177.80305341717;3210.49999999999;3218.06912545621;3260.12581105148;3299.14313216828;3332.19999999999;3322.31618241077;3287.7967461648;3304.00397281433;3294.8;3290.70101600607;3297.8807142706;3335.78983993928;3358.88124806842;3386.3167422971;3371.87763776623;3414.12686413437
"85";"TG";3872.72080802237;3884.91601179571;3925.99461355323;3909.1225846447;3930.6800292499;3933.69682688908;3931.45321144854;3916.36298482708;3958.03216751623;3982.47764198245;3979.9637371497;3973.28457368474;4030.79602873286;4031.25845707583;4043.83082528401;4044.36047072773;4050.22279861438;4080.03927216918;4079.93006983215;4073.63000743792;4101.99071173871;4128.82008726255;4141.6733479349;4158.46062186607;4168.92058848079;4182.21565844664;4222.47127350675;4222.13491212551;4238.71450872481;4249.45549790282;4310.29523739623;4286.29158451882;4318.95898895711;4316.69533735899;4266.7306782645;4371.01703267524;4349.49654255914;4383.93517681515;4435.34207786394;4445.08654655101;4420.46247132517;4428.26005206826;4491.29069715736;4402.40856972397;4420.05914323634;4403.84003471216;4367.47360581848;4323.21753844365;4326.54853852877;4379.42001735608;4383.1925301592;4351.67204299901;4321.27367568148;4355;4354.6522027762;4308.20288092312;4338.01149274465;4386.48039904236;4342.67539177352;4343.86098620814;4388.92599164525;4456.52760319909;4461.96924531951;4462.59324863652;4505.29429800449;4548.69999999999;4552.2768297675;4570.98286608054;4596.55493536682;4643.79999999999;4627.51602749418;4576.07706705683;4653.91042424367;4682.69999999999;4673.64761704473;4675.83956628077;4716.74176366667;4839;4835.9164894813;4825.82553154791;4787.20110183701;4829.19999999999;4809.01647103621;4834.29240268619;4862.04850868636;4943.79999999999;4923.60500099714;4882.30764687237;4906.70071110925;5030.1;5028.42387618826;5088.77621652619;5120.7823956063;5223.09999999999;5179.53657671673;5154.0286237069;5168.60409235635;5301.5;5394.43776145539;5364.07517754645;5343.83719233388;5435.55955345851;5464.46006907287;5428.04066543438;5447.2650695593
"86";"TG";3852.65831640281;3874.16511337063;3872.60599751975;3876.06391814494;3914.92948293274;3960.192301242;3989.98314906281;4020.24121017907;4050.82366059377;4046.21948911337;4072.87707730935;4106.52349901631;4114.57952211877;4132.24667698478;4132.82154045622;4180.13015101238;4202.40420483831;4218.27386485608;4241.43303241425;4274.30970980605;4303.65534167569;4304.30105272741;4351.07886037696;4300.55530219267;4347.69510765103;4399.0813108541;4416.25214416353;4451.06716701158;4504.90054411924;4520.12077974662;4525.04334262507;4552.00796250095;4625.29122538279;4641.16024863919;4631.35618035394;4697.37427553391;4762.01711704208;4762.19971753182;4804.63049441978;4810.18284903679;4887.16153043333;4899.44244849341;4923.31922835196;4963.1045172328;5038.13713691212;5085.29496566231;5114.17069288476;5174.86972356038;5224.86616986931;5271.14748283109;5330.48180792581;5391.35854909157;5447.82873423691;5456.99999999997;5441.79519500898;5428.00066134062;5448.97016226285;5458.43528860952;5428.26004679059;5426.02873788361;5482.07149547846;5546.41302050585;5560.39001334525;5635.50902616959;5662.29002827436;5735.59999999998;5804.8870985041;5901.68005728826;6021.34073053865;6128.69999999995;6214.49425584996;6305.48449627544;6386.76721726749;6442.79999999999;6440.90858963166;6359.86958351099;6478.42290364088;6580.10000000004;6602.3528194645;6647.12084679963;6774.41774428213;6850.60000000016;6909.24838750859;6928.72458458712;7067.14651820222;7138.99999999995;7172.1253862427;7168.43095650838;7221.629092931;7253.3;7337.34094234103;7341.10877533246;7386.46804542805;7466.69999999987;7464.33834005362;7455.15467943231;7464.91953587693;7528.70000000003;7520.08279435712;7597.61506073714;7692.5649230308;7745.47014917217;7699.16960714616;7628.84176633422;7837.96332995028
"87";"TG";2120.05330828858;2151.11871345803;2170.80342087986;2191.46074247061;2231.53411709064;2275.38033413582;2310.4337148285;2346.56889444603;2383.75365839853;2399.64195481362;2432.52943641868;2471.131449748;2494.30547626923;2523.90357549142;2545.49660214918;2591.00797668665;2621.90098431439;2648.16519616921;2683.37032122913;2720.58125008091;2756.59391253463;2772.426816847;2824.10392536499;2806.44059564045;2854.11104344854;2893.2195957565;2910.57799583387;2940.50543182267;2984.9824972392;3003.6058493611;3013.48777820719;3039.49366079208;3097.23607726799;3113.99210296569;3112.85597077978;3166.151575658;3217.871188206;3224.37835657028;3263.77364868319;3274.75205844467;3336.38735687789;3351.61665856037;3379.78689741853;3420.05051718845;3485.54175759304;3529.41110570691;3563.82134548358;3616.222701269;3662.26183088053;3707.20555285345;3770.45119389351;3830.57587414718;3882.16419092954;3885.00000000001;3864.62080210662;3832.95761110367;3819.26455122802;3794.67460001311;3746.65534669757;3713.43089476606;3698.73556616308;3661.16427745589;3592.38422290328;3594.51510065677;3629.84340639452;3610.8;3647.74566754711;3665.76293530861;3671.79940135384;3668.2;3710.86119592023;3772.05228559932;3817.39255529468;3840.30000000001;3826.3694710143;3812.22210399758;3823.96358081951;3831.10000000002;3857.40582296641;3884.7426218126;3957.65858182917;3966.4;4018.44198690675;4008.86208941407;4039.03332623211;4075.9;4103.58469781145;4137.53541118082;4219.42392851724;4276.2;4315.87601896793;4300.95907024019;4347.34308995119;4358.29999999999;4419.02235387392;4440.99637316001;4431.5684888209;4430.90000000001;4483.78050625808;4516.06965011706;4557.23119972255;4553.33193923593;4513.97028101099;4509.00621083369;4540.43624687404
"88";"TG";571.914487979253;576.239013107148;579.801185924854;580.969197220024;586.820912960099;593.53711361883;598.465035970089;603.181498089054;610.177037135694;610.835214130478;617.315623986739;626.904616379445;635.69698048228;628.133314642141;625.030939011606;633.994252606342;640.410872404907;645.43141515386;651.738079178164;657.856149466656;663.308310659083;662.729515665535;672.604647022445;665.715634300866;676.978360914476;703.875867386298;728.311876762995;756.686510713081;789.423566381662;816.5669727343;841.22082296071;868.807703882057;904.366788143822;929.258078082331;950.790574361662;985.047698324908;1018.60460851139;1041.94918343038;1074.0692284601;1099.28694123856;1139.59953324805;1178.89308840734;1225.69350387763;1276.86470561696;1335.77146981769;1388.59539227159;1436.30310348222;1488.47981321437;1540.96605059326;1598.29769613586;1668.52826493624;1736.06795498745;1792.20505281829;1808.00000000003;1788.75712010216;1744.65959677719;1688.7806486994;1621.56544600078;1542.19384435375;1465.02012301136;1386.65719148411;1309.57536228676;1218.06161303361;1173.10509032661;1133.65092725914;1095.10000000015;1077.29818122512;1074.25373649424;1097.68954965159;1145.90000000013;1174.05992039598;1206.47926202557;1221.41199045039;1240.40000000012;1258.07393261253;1256.12898644721;1258.97219348666;1295.50000000004;1284.14743615499;1303.25415010915;1344.08957832465;1353.10000000011;1384.4680479013;1385.56189920485;1393.72654264256;1410.1000000001;1415.7563217713;1422.89206283082;1456.24636870426;1480.80000000002;1516.68955467251;1555.05770178367;1592.3081184146;1620.49999999998;1651.16964643454;1653.03181893889;1660.2264221419;1660.19999999999;1694.53434609506;1700.56205184789;1694.3632585659;1727.58553572145;1734.81502704495;1760.6429846477;1766.63522103473
"90";"TG";187.656985026541;189.55377140878;192.773576606743;192.391006413381;197.075737644024;197.140916937736;197.215386883456;197.433112689164;206.370864650116;204.728062466693;209.662142809281;211.605831999236;213.691578255371;212.315207995649;214.837614896141;216.960224061854;219.520992364183;219.902353524606;221.615574605082;225.701808027366;225.496359619051;227.489499053562;235.609762161327;229.592050501171;230.588481408285;233.545539587451;230.37717683032;233.96641476567;231.982460290279;235.008265136137;237.275982748022;232.823262275456;234.513760669063;236.470990684823;237.249656538654;237.674078822389;239.007786209061;237.933716233509;245.856786926234;242.211497377262;246.309217030478;242.400792240776;257.889880233514;252.023055943795;258.492419329432;255.880919623788;263.821652558819;266.348033262593;269.293991798968;269.361047006801;275.507185612109;277.985614563586;282.519375497902;282.841174389813;273.515367562835;275.772306503243;270.204118865653;263.096679979324;259.658697563804;257.278051286436;251.316008509373;236.514659593227;242.667949123574;247.568499125156;248.22891542986;236.1;248.680118619472;264.600076786442;272.048159116308;269.400000000001;270.583230609282;276.215784434839;272.611032577247;266.9;269.005563693017;275.996811548214;281.005853842827;271.6;267.611509870285;268.936673292003;266.227895551718;253.3;257.887230596303;264.128197249954;269.582755165934;267;265.457817130573;271.420682892559;282.176925693554;277;271.561146807787;270.464924182988;263.719985137581;260.4;259.863926729558;267.719410111123;268.540970827594;252.199999999999;258.312890039514;252.663037652722;253.194804015079;250.98447109052;252.369178362174;249.837670890675;256.422409955942
"91";"TG";161.507820187342;158.621158383191;157.806436488854;153.015326279097;152.054626825837;147.074511166547;142.623139717265;138.423526422957;141.600846734467;135.527863949914;135.673874845206;132.928752515509;130.033800526602;123.981216733277;121.6136037278;118.850529785963;116.501765314678;112.434569516636;109.240233947641;108.221915072223;103.620708131095;100.887922300009;103.308455409415;94.2237370398667;92.2968994552221;93.9072841635467;91.3128722572024;96.0045749198893;96.4421106955312;100.624673267568;105.178515970602;102.89996756617;105.160848400146;107.342062371585;109.193966531232;110.841722782482;113.393460077347;114.059451475606;121.503508630684;118.991068838926;122.662628167052;118.773494494422;129.475134292229;121.276106249106;123.242639990247;117.477499257742;120.657199997557;119.516903314817;118.975856924947;116.181504021017;118.146851822231;117.08198633513;117.796464162944;114.885508784327;109.189472384294;113.467061000831;111.396340576114;108.557005856044;109.928828419898;112.425583323773;111.540772199712;102.228502928007;106.860950905061;109.489413239994;108.093612044844;95.8999999999708;100.133043624811;107.606749612696;108.055530679712;99.8999999999769;100.932764802749;106.02350137492;103.986834479387;101.399999999999;102.480246331443;108.513589889587;112.677020881202;103.399999999974;108.05296326637;116.037974503827;120.332709353795;116.599999999958;115.663206966592;117.046510475252;117.979236645836;111.599999999966;112.730419543586;119.569862636328;130.263450214136;127.599999999971;125.948033114281;128.507671103123;126.624467787827;127.899999999971;129.235338674674;137.808524457425;140.448724265759;128.499999999988;131.614616852001;128.735925211625;129.006868818139;127.880668259829;128.586199125838;127.296354914547;130.651386516002
"92";"TG";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.21594825983951;1.69053640232068;2.16556465583508;2.60031521909437;3.01829203223337;3.44302216411155;3.89801638050506;4.407424498902;4.90818505607904;5.33730000476027;5.63046810517525;5.72132455826473;5.67047308351678;5.53579702038846;5.37419524159363;5.24212854402987;5.1325698523141;5.03882739979988;4.9544535419812;4.87358808189772;4.80087254604698;4.74130042930695;4.69999999999906;4.68293357519205;4.68223690289891;4.69035176309598;4.6999999999969;4.70423803398937;4.70465545500131;4.70268366241371;4.69999999999795;4.69823270294271;4.69758944083955;4.69816534447589;4.69999999999794;4.7037759150387;4.70878226156937;4.71438418111503;4.71999999999825;4.72529111565592;4.7303590281171;4.7352643219488;4.73999999999958;4.74490309826898;4.74993628997356;4.75506223001649;4.75999999999826;4.76497107786573;4.77001662485998;4.77498928484925;4.77999999999905;4.78498931652679;4.7900965288476;4.79513742464053;4.79999999999844;4.91634366450939;4.80881277054987;4.8189336212212;4.77686542915983;4.80321988952437;4.75503893844113;4.88036307608298
"93";"TG";275.39288340683;281.385288216573;288.407115043698;291.052399911249;301.642481831941;305.354907455539;309.060259558923;312.724585237023;329.116995336269;329.324526694505;340.364364677466;346.526303664818;352.625823919602;353.29414593347;360.259426019287;366.477254432976;373.379083002565;377.263765172437;382.80661220304;392.123558161635;395.095697792401;401.233384411403;416.199258304342;410.123822112876;414.896487689655;423.567979219753;422.383328763621;432.049187658469;433.309215757323;440.997500736261;449.53745565718;446.813949226699;452.605852469827;458.427022252765;463.256995950247;467.502741752707;473.2543373655;475.856543769274;490.909766255935;489.26589882216;499.570936239511;498.445159046192;525.60487978632;521.352098668695;535.667429123514;536.511055604352;552.34555609718;560.24684398187;569.148848084984;574.576952162509;589.733554744538;599.547236063337;611.042742388857;612.642848720671;601.769479030296;604.381407397741;593.558790378843;579.72431043229;571.834992044485;565.553313997193;554.060623626856;529.682520076075;532.908582777799;534.922587475224;531.676999550871;511.399999999998;522.855843543911;541.172834101581;547.565237332474;538.799999999996;545.466451488889;558.743975293771;559.194538064724;558.9;567.01014703477;583.649037829295;595.372483289545;579.399999999999;577.82499846141;578.769609209893;573.811857025101;559.299999999999;561.075581279975;571.870958831825;583.836405142095;583.200000000001;593.810653505642;613.569633102402;639.243276842399;640.100000000004;640.056754175865;645.981754769656;643.709333756077;647.6;653.847406675421;673.667546371874;683.248449283056;666.799999999998;682.96207406165;668.024240709101;669.430195548194;663.586222534334;667.247296319975;660.55415919866;677.963770652746
"94";"TG";662.624757041576;662.939992415961;654.686174619091;653.82109806709;657.703766768408;664.200933913518;663.513800699032;654.934159143208;667.67030307468;665.461875411153;662.32748772527;661.639317696057;672.25135199971;666.722816908823;659.498315126663;662.73798621861;668.877749251835;667.983758406571;669.223421742475;671.29354051749;674.202683611243;669.244699904241;665.918345982122;673.107289631667;684.247359832447;697.635585813398;714.797600900018;758.361490391041;794.241708191951;807.416304957014;828.345355945032;858.35483110339;894.628285971816;917.197024100514;952.82891680531;979.156232798359;1008.25870869286;1026.97774324403;1051.30416366548;1073.97987055265;1096.91943186976;1103.59054811216;1098.16342255447;1093.38309727163;1089.66021199973;1080.69961015382;1079.03542825419;1069.91213789169;1064.59506184596;1057.80867219565;1048.29309529707;1042.22299472728;1040.71021454122;1034.9177342373;1040.09808721262;1057.73192336488;1077.33348293232;1085.87705621843;1111.69017746134;1132.3550525128;1157.44422516803;1174.29907129755;1183.70938898501;1207.66149520923;1223.492434594;1239.09999999963;1245.61336963815;1244.53761138097;1237.83441089069;1229.19999999973;1209.4504085022;1197.20261967536;1168.29011339218;1157.59999999971;1145.21040758284;1169.08158834648;1162.40154391033;1171.59999999968;1179.15252662301;1193.58494923936;1188.01318335592;1202.59999999973;1192.08498722792;1198.78447788956;1208.88181367872;1224.29999999969;1237.20698883664;1234.1662385688;1263.82276451834;1268.39999999971;1274.0385914108;1284.22912421047;1295.12105070814;1299.89999999971;1305.4474852555;1317.1605200744;1301.38060015424;1308.89999999968;1286.62041061398;1274.50248760663;1283.30434861656;1286.33059481709;1272.59668997799;1286.80672076912;1297.46392040733
"95";"TG";71.253133517957;70.5691868592748;69.1483697494863;68.3391235531821;67.950860275596;67.8334002245463;67.0000359418492;65.3649973972737;66.0284308491156;65.0976135898166;64.0652604448763;63.2784090036533;63.6852653510543;62.361826955088;60.8552037881552;60.4772910161186;60.422868977186;59.6260403203596;59.0553505968395;58.5676557426067;58.1576842701915;56.8902536856309;55.7799130683224;55.684312209798;55.8236371071934;55.9563444588653;56.2138893487497;59.0725124310434;60.9771907631528;60.4280674559894;60.7964995334617;62.1918139243792;64.2823503475186;64.899790453113;66.8584856945079;67.8211636634323;69.117644578345;69.3715134502368;70.3126162770981;71.3727562436976;72.9621625837639;73.5236759957626;73.7196811730448;74.6045691546771;75.9245713125241;76.7171571864897;78.0375490238;78.4233690159684;79.195659462914;79.9106383772181;80.5552379234918;81.5547524226836;82.7955183257935;83.1041195679472;83.8862209513298;85.4797882683019;86.9521915877242;87.1079648426595;89.1809204351904;90.7503136236466;92.8199133273008;94.0169085588484;94.3953497354922;96.4313158899647;97.8170101866904;99.5000000000009;100.628739172366;101.378926249189;101.969632539267;102.800000000001;102.88620788579;103.985063964075;103.28515904706;104.299999999999;104.718646700048;108.322714061721;107.685969901842;107.399999999999;105.067218141863;102.585087005177;97.9463644890336;96.3000000000002;93.775321365788;94.1177594143672;95.2151886075063;96.6999999999989;97.1568968364848;95.4403162078759;96.981912494166;95.8;94.8410170459941;94.3001667809928;93.5498543247498;91.6000000000002;88.8645894592293;86.4522053301309;81.2754717053035;79.2999999999993;77.9501860812227;77.216018998571;77.7492817215348;77.9326275261817;77.1005558218952;77.961473723749;78.6071425535379
